Transaction_ID,Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment,Date,Year,Month,Time,Total_Purchases,Amount,Total_Amount,Product_Category,Product_Brand,Product_Type,Feedback,Shipping_Method,Payment_Method,Order_Status,Ratings,products,Date_parsed,Time_parsed,Data_Quality_Issues
1498472.0,85820.0,Roger Brown,,8536885378.0,32181 Erika Expressway,Canberra,New South Wales,34867.0,Australia,20.0,Female,High,Regular,3/29/2023,2023.0,March,6:21:23,5.0,297.7535802,1488.767901,Books,Penguin Books,Children's,Bad,Standard,PayPal,Pending,1.0,Toys,2023-03-29,2025-11-15 06:21:23,Missing values; 
1278741.0,83077.0,Jesus Valenzuela,Paul57@gmail.com,6657844978.0,557 Harper Street,Berlin,Berlin,20749.0,,20.0,Female,Low,Regular,3/21/2023,2023.0,March,18:03:04,4.0,474.2954926,1897.18197,Home Decor,IKEA,Decorations,Average,Standard,PayPal,Pending,2.0,Curtains,2023-03-21,2025-11-15 18:03:04,Missing values; 
9917988.0,52232.0,Frances King,Ashley88@gmail.com,3828383004.0,711 Christensen Lodge,Sydney,New South Wales,85526.0,Australia,20.0,Male,Medium,Regular,09-08-23,2023.0,September,22:55:50,5.0,180.7202569,903.6012845,,Coca-Cola,Soft Drink,Good,Express,PayPal,Delivered,4.0,Ginger ale,2023-09-08,2025-11-15 22:55:50,Missing values; 
6624793.0,15175.0,Billy Bates,Patrick71@gmail.com,7676863530.0,3108 Ramos Center Suite 445,Kelowna,Ontario,53105.0,Canada,20.0,Female,Low,Regular,11/17/2023,2023.0,November,8:57:17,8.0,,2640.306475,Books,Random House,Non-Fiction,Good,Express,Cash,Processing,3.0,Memoir,2023-11-17,2025-11-15 08:57:17,Missing values; 
4591167.0,45267.0,Jessica Rodriguez,Cody13@gmail.com,7755486966.0,838 Anna Drives Suite 169,Bendigo,New South Wales,23803.0,Australia,20.0,Female,Medium,Regular,02-12-24,2024.0,February,4:56:14,3.0,112.5849852,337.7549557,,Apple,Laptop,Excellent,Express,Credit Card,Shipped,4.0,MacBook,2024-02-12,2025-11-15 04:56:14,Missing values; 
2002940.0,87983.0,Leslie Dennis,Mark39@gmail.com,9041823560.0,0308 Lisa Mountain,Winnipeg,Ontario,51625.0,Canada,20.0,Male,Medium,Regular,7/28/2023,2023.0,July,23:52:39,10.0,301.862116,3018.62116,Home Decor,,Bathroom,Average,Same-Day,Credit Card,Shipped,2.0,Toilet,2023-07-28,2025-11-15 23:52:39,Missing values; 
9522243.0,99036.0,Donna Perkins,Brandon37@gmail.com,6991008889.0,038 Russell Green,Perth,New South Wales,16541.0,Australia,20.0,,Low,Regular,8/28/2023,2023.0,August,6:57:24,4.0,290.5248198,1162.099279,Grocery,Coca-Cola,Juice,Good,Same-Day,PayPal,Processing,3.0,Apple juice,2023-08-28,2025-11-15 06:57:24,Missing values; 
3304206.0,65408.0,Victoria Haas,Stephen58@gmail.com,3112573136.0,32142 Barbara Roads,Quebec City,Ontario,68030.0,Canada,20.0,Female,Medium,Regular,7/19/2023,2023.0,,20:49:57,5.0,452.0309964,2260.154982,Clothing,Zara,Shirt,Excellent,Same-Day,PayPal,Delivered,4.0,Blouse,2023-07-19,2025-11-15 20:49:57,Missing values; 
9180534.0,31121.0,Elizabeth Smith,Rebecca19@gmail.com,2815727390.0,302 Stuart Lane Apt. 510,Brighton,England,84931.0,UK,20.0,Male,Medium,Regular,1/20/2024,2024.0,January,3:38:32,6.0,300.3644225,1802.186535,Grocery,Coca-Cola,Water,Average,Express,Cash,,2.0,Coconut water,2024-01-20,2025-11-15 03:38:32,Missing values; 
5025714.0,79192.0,Tina Bishop,Aaron96@gmail.com,3116987194.0,9419 Gloria Trail Apt. 507,Berlin,Berlin,,Germany,20.0,Female,Low,Regular,11-01-23,2023.0,November,8:19:28,6.0,159.6037662,957.6225969,Electronics,Apple,Smartphone,Good,Standard,Credit Card,Shipped,4.0,iPhone,2023-11-01,2025-11-15 08:19:28,Missing values; 
9826195.0,26398.0,Darryl Gonzalez,Connie30@gmail.com,5084058107.0,6101 Ruiz Brooks Suite 459,Launceston,New South Wales,59144.0,,20.0,Male,Low,Regular,10/28/2023,2023.0,October,7:48:25,10.0,197.2864307,1972.864307,Grocery,Coca-Cola,Water,Bad,Standard,PayPal,Pending,1.0,Spring water,2023-10-28,2025-11-15 07:48:25,Missing values; 
7629039.0,,Karen Jenkins,Kenneth73@gmail.com,2123892088.0,63632 Petersen Shoals Apt. 944,Regina,Ontario,68059.0,Canada,20.0,Female,Low,Regular,12/16/2023,2023.0,December,16:18:17,2.0,227.9554442,455.9108884,Books,Penguin Books,Children's,Bad,Same-Day,Credit Card,Pending,1.0,Games,2023-12-16,2025-11-15 16:18:17,Missing values; 
7349333.0,51603.0,Jordan Mcdonald,Stacey44@gmail.com,4241026469.0,230 Reed Route Apt. 544,Atlanta,Wyoming,,USA,20.0,Female,High,Regular,3/21/2023,2023.0,March,11:11:15,1.0,321.5503765,321.5503765,Clothing,Nike,Shorts,Bad,Express,Credit Card,Pending,1.0,Swim trunks,2023-03-21,2025-11-15 11:11:15,Missing values; 
5926293.0,14744.0,Tiffany Jackson,Donna51@gmail.com,5741652676.0,11425 Hughes Shore Suite 301,San Antonio,Vermont,5101.0,USA,20.0,Male,Low,Regular,,2024.0,January,4:49:03,10.0,346.0225108,3460.225108,Books,Random House,Fiction,Good,Same-Day,Credit Card,Processing,3.0,Science fiction,,2025-11-15 04:49:03,Missing values; 
9637734.0,,Christina Jones,Shirley11@gmail.com,8033892058.0,0498 Harris Island,Montreal,Ontario,48150.0,Canada,20.0,Male,Medium,Regular,6/27/2023,2023.0,June,10:44:38,8.0,95.91300206,767.3040165,Clothing,Nike,T-shirt,Average,Same-Day,Debit Card,Pending,2.0,Plain tee,2023-06-27,2025-11-15 10:44:38,Missing values; 
5971023.0,19059.0,Monique Copeland,Michael29@gmail.com,3138576132.0,3733 Jill Motorway,Plymouth,England,35620.0,UK,20.0,Female,Low,Regular,8/23/2023,2023.0,August,13:43:52,6.0,40.38606292,242.3163775,Electronics,Samsung,Tablet,Bad,Same-Day,Credit Card,,1.0,Acer Iconia Tab,2023-08-23,2025-11-15 13:43:52,Missing values; 
9412936.0,67327.0,,Stephanie29@gmail.com,4008285742.0,8438 Megan Viaduct Suite 560,Oxford,England,71230.0,UK,20.0,Male,High,Regular,6/24/2023,2023.0,June,23:14:21,4.0,297.4095652,1189.638261,Clothing,Nike,Shoes,Average,Standard,Debit Card,Pending,2.0,Loafers,2023-06-24,2025-11-15 23:14:21,Missing values; 
4052972.0,29067.0,Michael Harris,Andrew40@gmail.com,6171202470.0,2936 Neal Forks,Sydney,New South Wales,18212.0,Australia,20.0,Female,Low,Regular,7/24/2023,2023.0,July,20:20:38,10.0,455.5587781,4555.587781,Home Decor,IKEA,Furniture,Average,,Cash,Pending,2.0,Dresser,2023-07-24,2025-11-15 20:20:38,Missing values; 
2938620.0,78228.0,Rachel Horn,Jennifer83@gmail.com,4600970184.0,8156 Sharp Ranch,Sydney,New South Wales,31127.0,Australia,20.0,Female,Medium,Regular,12/24/2023,2023.0,December,10:19:28,6.0,159.5817626,,Grocery,Nestle,Coffee,Good,Standard,PayPal,Processing,4.0,Mocha,2023-12-24,2025-11-15 10:19:28,Missing values; 
4289128.0,87839.0,,Thomas52@gmail.com,4794220729.0,08928 Alejandro Meadows,Newcastle upon Tyne,England,45505.0,UK,20.0,Male,Low,Regular,12-08-23,2023.0,December,13:48:53,5.0,443.020218,2215.10109,Electronics,Apple,Smartphone,Bad,Express,Debit Card,Processing,1.0,iPhone,2023-12-08,2025-11-15 13:48:53,Missing values; 
6216450.0,48693.0,Kevin Pena,Ryan78@gmail.com,5162880827.0,5606 Charles Shoals Apt. 417,Ottawa,Ontario,54515.0,Canada,20.0,Female,High,Regular,10/22/2023,2023.0,October,7:18:54,5.0,276.5613469,1382.806734,Electronics,Sony,Television,Average,Express,,Delivered,2.0,Curved TV,2023-10-22,2025-11-15 07:18:54,Missing values; 
4360565.0,72152.0,John Avery,Todd7@gmail.com,9553605434.0,852 Pearson Via Suite 633,Dortmund,Berlin,12875.0,,20.0,Female,Medium,Regular,02-09-24,2024.0,February,8:09:05,4.0,176.8650657,707.4602627,Clothing,Nike,Shorts,Excellent,Express,PayPal,Delivered,5.0,Cargo shorts,2024-02-09,2025-11-15 08:09:05,Missing values; 
4244137.0,40977.0,Mary Thompson,Bradley36@gmail.com,3781147332.0,0714 David Turnpike Apt. 698,Manchester,England,12055.0,UK,20.0,Male,Medium,Regular,1/23/2024,2024.0,January,0:30:14,7.0,347.1054983,2429.738488,Books,HarperCollins,Fiction,Good,Standard,Cash,,4.0,Adventure,2024-01-23,2025-11-15 00:30:14,Missing values; 
5559210.0,92241.0,John Johnson,Drew100@gmail.com,3409938461.0,89225 James Estates,Münster,Berlin,50738.0,Germany,20.0,Male,High,Regular,07-03-23,2023.0,July,,9.0,248.8714805,2239.843324,Home Decor,IKEA,Decorations,Excellent,Same-Day,Credit Card,Delivered,4.0,Decorative pillows,2023-07-03,,Missing values; 
5511477.0,11915.0,Tamara Hudson,Angela21@gmail.com,5849015623.0,467 Gibson Loaf Apt. 567,Winnipeg,Ontario,76603.0,Canada,20.0,Female,Medium,Regular,9/21/2023,2023.0,September,11:08:02,5.0,448.2772943,2241.386472,Books,,Literature,Bad,Same-Day,Debit Card,Shipped,1.0,Short stories,2023-09-21,2025-11-15 11:08:02,Missing values; 
2335605.0,62706.0,Danielle Obrien,Amy13@gmail.com,6124661397.0,7989 Joshua Land Suite 185,Edmonton,Ontario,8704.0,Canada,20.0,Male,Medium,Regular,04-06-23,2023.0,April,18:06:29,4.0,426.1496457,1704.598583,Electronics,,Smartphone,Good,Standard,Cash,Delivered,4.0,Sony Xperia,2023-04-06,2025-11-15 18:06:29,Missing values; 
7038242.0,97896.0,Matthew Goodwin,Steven14@gmail.com,9148480039.0,2544 Stacy Roads,Birmingham,England,,UK,20.0,Male,High,Regular,01-11-24,2024.0,January,20:22:10,2.0,459.7619351,919.5238702,Clothing,Zara,Jeans,Bad,Same-Day,Credit Card,Shipped,1.0,Wide-leg jeans,2024-01-11,2025-11-15 20:22:10,Missing values; 
3309836.0,20258.0,John Henry,Amy72@gmail.com,5204582731.0,,Gold Coast,New South Wales,34962.0,Australia,20.0,Female,Medium,Regular,10/22/2023,2023.0,October,2:06:43,10.0,113.2472066,1132.472066,Grocery,Coca-Cola,Soft Drink,Bad,Express,PayPal,Processing,1.0,Grape soda,2023-10-22,2025-11-15 02:06:43,Missing values; 
3235141.0,37579.0,Robert Taylor,John72@gmail.com,4529647011.0,0449 Hailey Glens Apt. 616,Düsseldorf,Berlin,66465.0,Germany,20.0,Male,Medium,Regular,5/31/2023,,May,15:28:49,5.0,406.5664495,2032.832247,Home Decor,Bed Bath & Beyond,Kitchen,Bad,Same-Day,Cash,Processing,1.0,Refrigerator,2023-05-31,2025-11-15 15:28:49,Missing values; 
6669327.0,63308.0,Michael Smith,Adrienne51@gmail.com,9188820986.0,648 Paula Isle Suite 303,,South Dakota,57286.0,USA,20.0,Male,High,Regular,10/23/2023,2023.0,October,3:01:05,5.0,15.46638302,77.33191508,Electronics,Sony,Television,Good,Standard,Debit Card,Processing,4.0,QLED TV,2023-10-23,2025-11-15 03:01:05,Missing values; 
4800115.0,68886.0,Steven Hancock Jr.,Robert59@gmail.com,7147065788.0,82001 Jesus Spring Suite 499,Calgary,Ontario,25320.0,Canada,20.0,Male,High,Regular,10/21/2023,2023.0,October,6:28:51,3.0,52.99402255,158.9820677,,Adidas,Jacket,Excellent,Same-Day,Cash,Processing,5.0,Peacoat,2023-10-21,2025-11-15 06:28:51,Missing values; 
8782404.0,43337.0,Taylor Banks,Michael92@gmail.com,6077503688.0,,Ballarat,New South Wales,62261.0,Australia,20.0,Male,Medium,Regular,04-05-23,2023.0,April,0:29:50,5.0,141.4658019,707.3290095,Books,Random House,Fiction,Good,Same-Day,Credit Card,Processing,4.0,Adventure,2023-04-05,2025-11-15 00:29:50,Missing values; 
8188540.0,28807.0,Bianca Long,Jeffrey42@gmail.com,6405278901.0,228 Hanson Hollow,Kitchener,Ontario,29599.0,Canada,20.0,Female,Medium,Regular,05-06-23,2023.0,May,10:44:37,,441.5822796,1324.746839,Grocery,Pepsi,Soft Drink,Excellent,Same-Day,Debit Card,Shipped,4.0,Ginger ale,2023-05-06,2025-11-15 10:44:37,Missing values; 
8857740.0,75134.0,Kimberly Bryant,David39@gmail.com,5597132537.0,57591 Wagner Viaduct Apt. 592,Windsor,Ontario,98520.0,Canada,20.0,Female,High,Regular,02-09-24,2024.0,February,5:00:19,6.0,190.5936968,1143.562181,Books,Penguin Books,Non-Fiction,Good,Same-Day,,Shipped,4.0,Business,2024-02-09,2025-11-15 05:00:19,Missing values; 
7860619.0,88042.0,Bobby Doyle,Tom23@gmail.com,5698212062.0,814 Jerry Gardens Suite 183,Berlin,Berlin,63274.0,,20.0,Female,Medium,Premium,11/30/2023,2023.0,November,23:35:23,8.0,270.1298127,2161.038501,Grocery,Pepsi,Water,Bad,Same-Day,Debit Card,Delivered,1.0,Mineral water,2023-11-30,2025-11-15 23:35:23,Missing values; 
1144978.0,24646.0,Brent Garcia,Charles47@gmail.com,3706227761.0,891 Pennington Knoll,Duisburg,Berlin,37383.0,Germany,20.0,Male,Medium,New,11/18/2023,2023.0,November,20:43:58,8.0,84.35060004,674.8048003,Books,Penguin Books,Fiction,Excellent,,Credit Card,Shipped,5.0,Dystopian,2023-11-18,2025-11-15 20:43:58,Missing values; 
6353164.0,96399.0,Jeremy Kramer,Stacey16@gmail.com,8510256955.0,287 Alexis Divide Suite 192,,England,77530.0,UK,20.0,Male,Medium,New,01-08-24,2024.0,January,8:27:08,7.0,176.2633932,1233.843752,Clothing,Adidas,Shoes,Bad,Standard,Debit Card,Processing,1.0,Flip flops,2024-01-08,2025-11-15 08:27:08,Missing values; 
4266378.0,60807.0,Karen Frazier,Courtney8@gmail.com,1599332669.0,606 Gibbs Causeway Suite 409,Hamilton,,35714.0,Canada,20.0,Female,Low,New,9/26/2023,2023.0,September,23:32:13,2.0,137.1508115,274.301623,Home Decor,Home Depot,Decorations,Good,Standard,Credit Card,Shipped,4.0,Wall art,2023-09-26,2025-11-15 23:32:13,Missing values; 
2943792.0,20954.0,David Sims,Erika57@gmail.com,9700392160.0,14715 Tyler Greens,Leicester,England,40788.0,UK,20.0,Male,Low,New,07-11-23,2023.0,July,18:32:26,4.0,113.9136896,,Grocery,Pepsi,Water,Good,Same-Day,Credit Card,Delivered,4.0,Flavored water,2023-07-11,2025-11-15 18:32:26,Missing values; 
2827637.0,32622.0,Deanna Velez,Tanya53@gmail.com,8388112094.0,995 Caldwell Keys Suite 393,Hamilton,Ontario,1133.0,Canada,20.0,Male,Medium,New,02-08-24,2024.0,February,13:59:07,2.0,416.0056192,832.0112384,Clothing,Adidas,T-shirt,,Standard,PayPal,Processing,,Crew neck tee,2024-02-08,2025-11-15 13:59:07,Missing values; 
2286220.0,39815.0,Kevin Page,Allen62@gmail.com,3730147667.0,7823 Jessica Highway,Regina,Ontario,88237.0,Canada,20.0,Male,Low,New,6/30/2023,2023.0,June,,1.0,325.4308868,325.4308868,Grocery,Coca-Cola,Juice,Good,Express,Credit Card,Processing,4.0,Tomato juice,2023-06-30,,Missing values; 
2026526.0,83897.0,Adrian Gentry,John40@gmail.com,7442819121.0,,Townsville,New South Wales,52806.0,Australia,20.0,Female,Low,New,1/13/2024,2024.0,January,10:44:10,3.0,247.2888019,741.8664057,Books,Penguin Books,Fiction,Excellent,Standard,Credit Card,Processing,4.0,Adventure,2024-01-13,2025-11-15 10:44:10,Missing values; 
1540022.0,74288.0,Ashley Walsh,Kimberly76@gmail.com,3238472243.0,035 Morris Station Suite 864,Cardiff,England,59877.0,UK,20.0,Male,Low,New,02-04-24,2024.0,February,,8.0,336.4982744,2691.986195,Electronics,Apple,Laptop,Bad,Express,Debit Card,Delivered,1.0,Lenovo ThinkPad,2024-02-04,,Missing values; 
4831622.0,48028.0,Eric Johnson,Todd7@gmail.com,9735774423.0,92675 Miles Glens,Duisburg,Berlin,17053.0,Germany,20.0,Female,Low,New,6/24/2023,2023.0,June,16:37:45,1.0,317.2145466,,Grocery,Pepsi,Soft Drink,Good,Same-Day,PayPal,Delivered,4.0,Fruit punch,2023-06-24,2025-11-15 16:37:45,Missing values; 
7254292.0,85605.0,Tony Scott,Theresa71@gmail.com,3172861561.0,22619 Sandra Row Suite 548,Quebec City,Ontario,48410.0,Canada,20.0,Male,High,New,11/16/2023,2023.0,November,8:26:19,2.0,62.52624945,125.0524989,,IKEA,Decorations,Bad,Express,Debit Card,Delivered,1.0,Sculptures,2023-11-16,2025-11-15 08:26:19,Missing values; 
4496707.0,73166.0,Edward Snyder,Travis100@gmail.com,9707492914.0,113 Kayla Forest Suite 405,Kansas City,West Virginia,26602.0,USA,20.0,Female,Low,New,06-07-23,2023.0,June,,3.0,128.5344171,385.6032514,Home Decor,IKEA,Lighting,Good,Standard,Credit Card,Processing,3.0,Table lamps,2023-06-07,,Missing values; 
6145008.0,54143.0,Kevin Green,Sherri57@gmail.com,2398422350.0,266 Martha Gardens Apt. 969,El Paso,Rhode Island,2820.0,USA,20.0,Female,Medium,New,,2023.0,September,11:05:05,3.0,327.7328675,983.1986025,Home Decor,Home Depot,Tools,Average,Standard,Credit Card,Processing,2.0,Utility knife,,2025-11-15 11:05:05,Missing values; 
,91480.0,Megan Sanders,Sharon83@gmail.com,8444894015.0,65229 Joshua Parkways Suite 642,Leipzig,Berlin,45784.0,Germany,20.0,Female,Low,New,3/28/2023,2023.0,March,15:42:47,3.0,18.6486751,55.94602531,Electronics,Sony,Headphones,Bad,Standard,Credit Card,Delivered,1.0,Over-ear headphones,2023-03-28,2025-11-15 15:42:47,Missing values; 
2036056.0,88209.0,Joan Hancock,David40@gmail.com,1805384942.0,555 Elizabeth Estates Apt. 437,Oklahoma City,Maine,4048.0,USA,20.0,Female,Medium,New,,2023.0,September,14:32:55,7.0,209.5011235,1466.507865,Electronics,Samsung,Tablet,Bad,Same-Day,Debit Card,Pending,1.0,Lenovo Tab,,2025-11-15 14:32:55,Missing values; 
5560214.0,83765.0,Steven Doyle,Stephen90@gmail.com,2462234384.0,660 Kayla Underpass,Barrie,Ontario,2079.0,Canada,20.0,Female,High,New,05-05-23,2023.0,May,17:32:09,3.0,275.3913734,826.1741201,Electronics,Samsung,Television,,Same-Day,Cash,Shipped,,Smart TV,2023-05-05,2025-11-15 17:32:09,Missing values; 
8861519.0,55191.0,Heather Anderson,,9910735286.0,729 Meghan Orchard,Edinburgh,England,91128.0,UK,20.0,Male,Medium,New,01-12-24,2024.0,January,7:00:08,6.0,10.40406165,62.4243699,Grocery,Nestle,Chocolate,Average,Standard,Credit Card,Pending,2.0,Chocolate-covered fruits,2024-01-12,2025-11-15 07:00:08,Missing values; 
3266074.0,,Samuel Hawkins,Matthew99@gmail.com,6701343635.0,708 Benjamin Manor Apt. 168,Memphis,Georgia,30591.0,USA,20.0,Female,Low,New,11-12-23,2023.0,November,19:54:57,1.0,472.2137561,472.2137561,Home Decor,Bed Bath & Beyond,Kitchen,Excellent,Standard,Debit Card,Shipped,5.0,Stove,2023-11-12,2025-11-15 19:54:57,Missing values; 
2148001.0,60537.0,Michael Stone,Haley73@gmail.com,,56966 Flores Dale Suite 359,Bristol,England,55745.0,UK,20.0,Male,High,New,1/22/2024,2024.0,January,6:52:25,6.0,253.9752169,1523.851301,Clothing,Nike,Shoes,Excellent,Standard,Debit Card,Processing,4.0,Running shoes,2024-01-22,2025-11-15 06:52:25,Missing values; 
7554209.0,31346.0,Carly Long,Tara73@gmail.com,8434841647.0,91054 Ellis Plains,Bristol,England,10511.0,UK,20.0,Female,,New,2/14/2024,2024.0,February,17:19:49,5.0,430.5395381,2152.69769,Grocery,Nestle,Coffee,Good,Express,Credit Card,Delivered,3.0,Latte,2024-02-14,2025-11-15 17:19:49,Missing values; 
9617849.0,18514.0,Anna Barnes,Tyler65@gmail.com,9172055680.0,080 Martin Manor Suite 128,Perth,New South Wales,13761.0,Australia,20.0,Male,Low,New,3/14/2023,2023.0,,20:50:30,8.0,490.9732455,3927.785964,Home Decor,Bed Bath & Beyond,Bathroom,Bad,Standard,Debit Card,Processing,1.0,Toilet paper holder,2023-03-14,2025-11-15 20:50:30,Missing values; 
5667248.0,96908.0,Joseph Vargas,,6520055578.0,3186 Savannah Pass Suite 784,Houston,Kentucky,41715.0,USA,20.0,Male,Low,New,08-12-23,2023.0,August,3:42:57,4.0,108.7579369,435.0317477,Electronics,Sony,Smartphone,Good,Express,Cash,Delivered,4.0,Samsung Galaxy,2023-08-12,2025-11-15 03:42:57,Missing values; 
8933969.0,10709.0,Samantha Harris,Timothy23@gmail.com,1753251328.0,358 Kyle Motorway Apt. 213,Hobart,New South Wales,,Australia,20.0,Male,Medium,New,,2023.0,December,8:09:59,1.0,435.4576897,435.4576897,Home Decor,IKEA,Furniture,Good,Standard,Debit Card,Delivered,3.0,Bed,,2025-11-15 08:09:59,Missing values; 
3526547.0,22362.0,Rachel Baldwin,Theresa97@gmail.com,7975974037.0,65194 Garcia Forge Apt. 263,Victoria,Ontario,33596.0,Canada,20.0,Male,,New,09-08-23,2023.0,September,14:02:25,2.0,365.7355323,731.4710646,Electronics,Apple,Smartphone,Bad,Express,Cash,Shipped,1.0,Xiaomi Mi,2023-09-08,2025-11-15 14:02:25,Missing values; 
5528560.0,68424.0,Douglas Moore,Veronica47@gmail.com,7752051356.0,827 Kristine Drive,Cairns,New South Wales,90190.0,Australia,20.0,Male,Low,New,3/16/2023,2023.0,March,11:59:59,4.0,211.7132365,846.8529459,Home Decor,IKEA,Decorations,Excellent,Same-Day,Debit Card,,4.0,Picture frames,2023-03-16,2025-11-15 11:59:59,Missing values; 
3622757.0,91379.0,Deborah Ashley,Karen8@gmail.com,2712100670.0,64096 Mary Mountain Apt. 401,Sheffield,,98129.0,UK,20.0,Male,Low,New,12/26/2023,2023.0,December,7:23:59,10.0,247.8396195,2478.396195,Electronics,Apple,Laptop,Good,Standard,PayPal,Shipped,3.0,LG Gram,2023-12-26,2025-11-15 07:23:59,Missing values; 
1060895.0,10987.0,Natasha Smith,Daniel86@gmail.com,6070589639.0,,Halifax,Ontario,57733.0,Canada,20.0,Male,High,New,10/29/2023,2023.0,October,21:26:22,2.0,244.4206029,488.8412058,Electronics,Apple,Tablet,Bad,Express,Debit Card,Pending,1.0,Samsung Galaxy Tab,2023-10-29,2025-11-15 21:26:22,Missing values; 
8481544.0,25251.0,Haley York PhD,Samuel3@gmail.com,1840520550.0,938 Christopher Trail,Baltimore,Alaska,,USA,20.0,Male,Medium,New,6/19/2023,2023.0,June,11:53:02,9.0,139.7415796,1257.674217,Grocery,Pepsi,Water,Bad,Standard,Credit Card,Shipped,1.0,Sparkling water,2023-06-19,2025-11-15 11:53:02,Missing values; 
5577438.0,84860.0,Shannon Griffith,Jared45@gmail.com,8006732915.0,024 Marshall Ranch,Belfast,England,48856.0,UK,20.0,Male,High,New,10/24/2023,2023.0,October,13:23:07,9.0,,4290.310098,Electronics,Apple,Laptop,Excellent,Same-Day,Cash,Pending,4.0,MacBook,2023-10-24,2025-11-15 13:23:07,Missing values; 
1094662.0,18383.0,Anthony Davis,Lisa16@gmail.com,,649 David Valley Suite 003,Oakland,Rhode Island,2860.0,USA,20.0,Male,High,New,08-11-23,2023.0,August,23:50:28,5.0,51.97492737,259.8746369,Home Decor,Bed Bath & Beyond,Bedding,Excellent,Same-Day,Credit Card,Processing,4.0,Duvet cover,2023-08-11,2025-11-15 23:50:28,Missing values; 
5362264.0,73916.0,Cynthia Deleon,Tracy10@gmail.com,8528938508.0,4423 Davis Port,,Berlin,11143.0,Germany,20.0,Male,Medium,New,06-06-23,2023.0,June,5:52:04,1.0,299.872722,299.872722,Grocery,Coca-Cola,Juice,Bad,Express,Debit Card,Processing,1.0,Mango juice,2023-06-06,2025-11-15 05:52:04,Missing values; 
7517708.0,61426.0,Sheila Smith,Terri70@gmail.com,2390594181.0,98906 Turner Locks,Montreal,Ontario,54351.0,Canada,20.0,,Medium,New,12/25/2023,2023.0,December,23:40:36,7.0,93.00684025,651.0478818,Home Decor,Bed Bath & Beyond,Bedding,Average,Express,Debit Card,Pending,2.0,Dust ruffle,2023-12-25,2025-11-15 23:40:36,Missing values; 
8887553.0,49328.0,Terri Ortiz,Vincent16@gmail.com,2764805173.0,092 Garcia Mall Apt. 366,Birmingham,England,59895.0,,20.0,Male,Low,New,11/26/2023,2023.0,November,12:57:14,8.0,315.6928005,2525.542404,Books,HarperCollins,Thriller,Excellent,Standard,Debit Card,Delivered,4.0,Detective,2023-11-26,2025-11-15 12:57:14,Missing values; 
4561028.0,73580.0,Jordan Martin DVM,Sean13@gmail.com,8816615791.0,503 Edward Vista Suite 962,Duisburg,Berlin,86877.0,Germany,20.0,Male,Low,New,,2023.0,March,17:36:59,10.0,14.99471801,149.9471801,Electronics,Samsung,Smartphone,Average,Same-Day,Debit Card,Processing,2.0,Nokia,,2025-11-15 17:36:59,Missing values; 
8935238.0,78864.0,Stephen Mclaughlin,William38@gmail.com,5861830332.0,126 Mcgrath Mission Suite 074,Fort Worth,South Carolina,29935.0,USA,20.0,Male,Medium,New,10/21/2023,2023.0,October,11:22:01,3.0,322.4496468,967.3489403,,HarperCollins,Thriller,Bad,Same-Day,PayPal,Pending,1.0,Political thriller,2023-10-21,2025-11-15 11:22:01,Missing values; 
4942063.0,62029.0,Jordan Frazier,Dawn18@gmail.com,8271871282.0,78987 Brenda Drives Apt. 011,Liverpool,England,4745.0,UK,20.0,Male,Low,New,01-05-24,2024.0,January,4:12:11,6.0,424.8208207,,Grocery,Pepsi,Water,Excellent,Same-Day,Cash,Shipped,5.0,Distilled water,2024-01-05,2025-11-15 04:12:11,Missing values; 
8069973.0,50145.0,James Shepard,Nicole91@gmail.com,,5836 Michelle Bypass,Barrie,Ontario,14652.0,Canada,20.0,Male,Medium,New,01-08-24,2024.0,January,5:16:17,6.0,263.1432251,1578.85935,Electronics,Samsung,Television,Average,Same-Day,Credit Card,Pending,2.0,Smart TV,2024-01-08,2025-11-15 05:16:17,Missing values; 
1191199.0,12318.0,Meredith Jackson,Thomas62@gmail.com,4712836550.0,947 Young Mountain Apt. 795,Chicago,South Dakota,,USA,20.0,Male,Low,New,09-01-23,2023.0,September,4:31:42,6.0,404.7529323,2428.517594,Grocery,Pepsi,Soft Drink,Excellent,Standard,PayPal,Delivered,5.0,Grape soda,2023-09-01,2025-11-15 04:31:42,Missing values; 
1223530.0,40244.0,Joshua Johnson,Robin45@gmail.com,4380464581.0,65340 Hill Harbor,Albury-Wodonga,,80430.0,Australia,20.0,Female,High,New,05-12-23,2023.0,May,9:42:24,8.0,359.8465105,2878.772084,Grocery,Nestle,Snacks,Bad,Express,Credit Card,Delivered,1.0,Trail mix,2023-05-12,2025-11-15 09:42:24,Missing values; 
7905078.0,67233.0,Nicole Day,Richard53@gmail.com,9667122498.0,4830 Heather Road Apt. 394,St. John's,Ontario,71234.0,Canada,20.0,Female,Medium,New,12-04-23,2023.0,December,18:14:10,10.0,421.2066672,4212.066672,Grocery,Nestle,Snacks,Good,,Cash,Pending,4.0,Nuts,2023-12-04,2025-11-15 18:14:10,Missing values; 
7235747.0,50276.0,Brandon Baker,Billy52@gmail.com,1299997453.0,228 Julia Shoal Suite 055,Duisburg,Berlin,22117.0,Germany,20.0,Male,High,New,01-12-24,2024.0,,16:32:02,1.0,381.5514568,381.5514568,Electronics,Apple,Laptop,Bad,Express,Cash,Pending,1.0,Acer Swift,2024-01-12,2025-11-15 16:32:02,Missing values; 
